Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
BE,2015,2015,2015,1,0,1,Import,496,Mongolia,MNG,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,400011628,,,0
BE,2015,2015,2015,1,0,2,Export,496,Mongolia,MNG,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,18467768,,,0
BE,2015,2015,2015,1,0,3,Re-Export,496,Mongolia,MNG,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,18316263,,,0
BE,2015,2015,2015,1,0,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,223134713,,,0
BE,2015,2015,2015,1,0,2,Export,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,84151451,,,0
BE,2015,2015,2015,1,0,3,Re-Export,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,76500172,,,0
BE,2015,2015,2015,1,0,4,Re-Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,99675,,,0
BE,2015,2015,2015,1,0,1,Import,499,Montenegro,MNE,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,155432780,,,0
BE,2015,2015,2015,1,0,2,Export,499,Montenegro,MNE,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,10410929,,,0
BE,2015,2015,2015,1,0,1,Import,504,Morocco,MAR,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,5709761305,,,4
BE,2015,2015,2015,1,0,2,Export,504,Morocco,MAR,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,4391730531,,,4
BE,2015,2015,2015,1,0,1,Import,512,Oman,OMN,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,5184248586,,,4
BE,2015,2015,2015,1,0,2,Export,512,Oman,OMN,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,4331885022,,,0
BE,2015,2015,2015,1,0,3,Re-Export,512,Oman,OMN,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,4240466916,,,0
BE,2015,2015,2015,1,0,1,Import,516,Namibia,NAM,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,1078892929,,,0
BE,2015,2015,2015,1,0,2,Export,516,Namibia,NAM,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,130040147,,,0
BE,2015,2015,2015,1,0,3,Re-Export,516,Namibia,NAM,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,87482645,,,0
BE,2015,2015,2015,1,0,4,Re-Import,516,Namibia,NAM,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,32605295,,,0
BE,2015,2015,2015,1,0,1,Import,524,Nepal,NPL,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,634830058,,,0
BE,2015,2015,2015,1,0,2,Export,524,Nepal,NPL,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,169358,,,0
BE,2015,2015,2015,1,0,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,33689665998,,,4
BE,2015,2015,2015,1,0,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,29091700271,,,4
BE,2015,2015,2015,1,0,1,Import,533,Aruba,ABW,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,86866892,,,0
BE,2015,2015,2015,1,0,2,Export,533,Aruba,ABW,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,4644390,,,0
BE,2015,2015,2015,1,0,1,Import,540,New Caledonia,NCL,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,354861178,,,0
BE,2015,2015,2015,1,0,2,Export,540,New Caledonia,NCL,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,22205405,,,0
BE,2015,2015,2015,1,0,3,Re-Export,540,New Caledonia,NCL,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,3141651,,,0
BE,2015,2015,2015,1,0,1,Import,554,New Zealand,NZL,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,,,7417627030,,,4
BE,2015,2015,2015,1,0,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,,,450582367,,,4
BE,2015,2015,2015,1,0,3,Re-Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,252343066,,,0
BE,2015,2015,2015,1,0,4,Re-Import,554,New Zealand,NZL,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,15500199,,,4
BE,2015,2015,2015,1,0,1,Import,558,Nicaragua,NIC,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,587099511,,,0
BE,2015,2015,2015,1,0,2,Export,558,Nicaragua,NIC,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,573675813,,,0
BE,2015,2015,2015,1,0,1,Import,562,Niger,NER,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,833851298,,,0
BE,2015,2015,2015,1,0,2,Export,562,Niger,NER,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,49718829,,,0
BE,2015,2015,2015,1,0,1,Import,579,Norway,NOR,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,11819133962,,,4
BE,2015,2015,2015,1,0,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,2836963484,,,4
BE,2015,2015,2015,1,0,1,Import,585,Palau,PLW,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,19675630,,,0
BE,2015,2015,2015,1,0,2,Export,585,Palau,PLW,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,349955,,,0
BE,2015,2015,2015,1,0,1,Import,586,Pakistan,PAK,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,2842014473,,,0
BE,2015,2015,2015,1,0,2,Export,586,Pakistan,PAK,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,96878041,,,0
BE,2015,2015,2015,1,0,3,Re-Export,586,Pakistan,PAK,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,35148132,,,0
BE,2015,2015,2015,1,0,4,Re-Import,586,Pakistan,PAK,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,1147425,,,0
BE,2015,2015,2015,1,0,1,Import,591,Panama,PAN,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,463896611,,,0
BE,2015,2015,2015,1,0,2,Export,591,Panama,PAN,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,470763150,,,0
BE,2015,2015,2015,1,0,1,Import,600,Paraguay,PRY,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,1352097676,,,4
BE,2015,2015,2015,1,0,2,Export,600,Paraguay,PRY,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,174766625,,,4
BE,2015,2015,2015,1,0,1,Import,604,Peru,PER,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,4788231549,,,4
BE,2015,2015,2015,1,0,2,Export,604,Peru,PER,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,185696171,,,4
BE,2015,2015,2015,1,0,4,Re-Import,604,Peru,PER,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,212603,,,0
BE,2015,2015,2015,1,0,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,6929153472,,,0
BE,2015,2015,2015,1,0,2,Export,608,Philippines,PHL,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,5993106845,,,0
BE,2015,2015,2015,1,0,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,27111436138,,,0
BE,2015,2015,2015,1,0,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,39367091861,,,0
BE,2015,2015,2015,1,0,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,9478292589,,,4
BE,2015,2015,2015,1,0,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,8566105152,,,4
BE,2015,2015,2015,1,0,1,Import,634,Qatar,QAT,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,7054222813,,,0
BE,2015,2015,2015,1,0,2,Export,634,Qatar,QAT,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,1204693892,,,0
BE,2015,2015,2015,1,0,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,8418353664,,,0
BE,2015,2015,2015,1,0,2,Export,642,Romania,ROU,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,15395922395,,,0
BE,2015,2015,2015,1,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,25056309164,,,0
BE,2015,2015,2015,1,0,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,9018922450,,,0
BE,2015,2015,2015,1,0,4,Re-Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,381368617,,,0
BE,2015,2015,2015,1,0,1,Import,646,Rwanda,RWA,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,148632149,,,0
BE,2015,2015,2015,1,0,2,Export,646,Rwanda,RWA,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,25597502,,,0
BE,2015,2015,2015,1,0,3,Re-Export,646,Rwanda,RWA,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,7795665,,,0
BE,2015,2015,2015,1,0,1,Import,659,Saint Kitts and Nevis,KNA,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,27690844,,,4
BE,2015,2015,2015,1,0,2,Export,659,Saint Kitts and Nevis,KNA,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,326569,,,0
BE,2015,2015,2015,1,0,3,Re-Export,659,Saint Kitts and Nevis,KNA,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,273208,,,0
BE,2015,2015,2015,1,0,1,Import,662,Saint Lucia,LCA,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,43959809,,,0
BE,2015,2015,2015,1,0,2,Export,662,Saint Lucia,LCA,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,4595259,,,0
BE,2015,2015,2015,1,0,3,Re-Export,662,Saint Lucia,LCA,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,2451349,,,0
BE,2015,2015,2015,1,0,1,Import,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,20378245,,,4
BE,2015,2015,2015,1,0,2,Export,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,906035,,,0
BE,2015,2015,2015,1,0,3,Re-Export,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,904790,,,0
BE,2015,2015,2015,1,0,1,Import,678,Sao Tome and Principe,STP,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,11774013,,,0
BE,2015,2015,2015,1,0,2,Export,678,Sao Tome and Principe,STP,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,74083,,,0
BE,2015,2015,2015,1,0,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,34716481803,,,4
BE,2015,2015,2015,1,0,2,Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,4712106873,,,0
BE,2015,2015,2015,1,0,3,Re-Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,4495587390,,,0
BE,2015,2015,2015,1,0,1,Import,686,Senegal,SEN,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,471390853,,,0
BE,2015,2015,2015,1,0,2,Export,686,Senegal,SEN,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,27052583,,,0
BE,2015,2015,2015,1,0,1,Import,688,Serbia,SRB,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,2310510836,,,0
BE,2015,2015,2015,1,0,2,Export,688,Serbia,SRB,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,2578743834,,,0
BE,2015,2015,2015,1,0,1,Import,690,Seychelles,SYC,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,133790542,,,0
BE,2015,2015,2015,1,0,2,Export,690,Seychelles,SYC,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,12379620,,,0
BE,2015,2015,2015,1,0,3,Re-Export,690,Seychelles,SYC,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,8226,,,0
BE,2015,2015,2015,1,0,1,Import,694,Sierra Leone,SLE,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,184960805,,,0
BE,2015,2015,2015,1,0,2,Export,694,Sierra Leone,SLE,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,5798686,,,0
BE,2015,2015,2015,1,0,3,Re-Export,694,Sierra Leone,SLE,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,5748839,,,0
BE,2015,2015,2015,1,0,1,Import,699,India,IND,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,14550384034,,,0
BE,2015,2015,2015,1,0,2,Export,699,India,IND,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,21629825614,,,0
BE,2015,2015,2015,1,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,,,21576634459,,,4
BE,2015,2015,2015,1,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,,,18181826713,,,4
BE,2015,2015,2015,1,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,,,14211734102,,,4
BE,2015,2015,2015,1,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,25236090752,,,4
BE,2015,2015,2015,1,0,4,Re-Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,75851503,,,0
BE,2015,2015,2015,1,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,8888431246,,,0
BE,2015,2015,2015,1,0,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,6255172287,,,0
BE,2015,2015,2015,1,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,3796443273,,,0
BE,2015,2015,2015,1,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,5157608926,,,0
BE,2015,2015,2015,1,0,4,Re-Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,11505126,,,0
BE,2015,2015,2015,1,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,10508914326,,,0
BE,2015,2015,2015,1,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,11009306761,,,4
BE,2015,2015,2015,1,0,4,Re-Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,56843237,,,0
BE,2015,2015,2015,1,0,1,Import,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,,,530767641,,,4
BE,2015,2015,2015,1,0,2,Export,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,17155378,,,4
BE,2015,2015,2015,1,0,3,Re-Export,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,3232189,,,0
BE,2015,2015,2015,1,0,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,,,53623371351,,,4
BE,2015,2015,2015,1,0,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,65279959702,,,4
BE,2015,2015,2015,1,0,3,Re-Export,724,Spain,ESP,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,4273885863,,,0
BE,2015,2015,2015,1,0,4,Re-Import,724,Spain,ESP,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,,,615605731,,,0
BE,2015,2015,2015,1,0,1,Import,729,Sudan,SDN,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,1767964866,,,0
BE,2015,2015,2015,1,0,2,Export,729,Sudan,SDN,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,1721083,,,0
BE,2015,2015,2015,1,0,3,Re-Export,729,Sudan,SDN,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,1092143,,,0
BE,2015,2015,2015,1,0,1,Import,740,Suriname,SUR,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,148769788,,,4
BE,2015,2015,2015,1,0,2,Export,740,Suriname,SUR,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,3852137,,,0
BE,2015,2015,2015,1,0,1,Import,748,Eswatini,SWZ,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,137750852,,,4
BE,2015,2015,2015,1,0,2,Export,748,Eswatini,SWZ,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,6425462,,,4
BE,2015,2015,2015,1,0,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,20594808233,,,0
BE,2015,2015,2015,1,0,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,20100303199,,,0
BE,2015,2015,2015,1,0,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,19534021017,,,0
BE,2015,2015,2015,1,0,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,7913849254,,,0
BE,2015,2015,2015,1,0,1,Import,764,Thailand,THA,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,17385738240,,,4
BE,2015,2015,2015,1,0,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,37764532999,,,4
BE,2015,2015,2015,1,0,3,Re-Export,764,Thailand,THA,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,31400567,,,0
BE,2015,2015,2015,1,0,4,Re-Import,764,Thailand,THA,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,81821841,,,4
BE,2015,2015,2015,1,0,1,Import,768,Togo,TGO,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,169084657,,,4
BE,2015,2015,2015,1,0,2,Export,768,Togo,TGO,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,33598131,,,0
BE,2015,2015,2015,1,0,3,Re-Export,768,Togo,TGO,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,26434070,,,0
BE,2015,2015,2015,1,0,1,Import,780,Trinidad and Tobago,TTO,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,1294819427,,,0
BE,2015,2015,2015,1,0,2,Export,780,Trinidad and Tobago,TTO,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,250635884,,,0
BE,2015,2015,2015,1,0,3,Re-Export,780,Trinidad and Tobago,TTO,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,248209403,,,0
BE,2015,2015,2015,1,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,34179894132,,,4
BE,2015,2015,2015,1,0,2,Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,14727661372,,,4
BE,2015,2015,2015,1,0,3,Re-Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,14097569696,,,0
BE,2015,2015,2015,1,0,1,Import,788,Tunisia,TUN,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,2404129220,,,0
BE,2015,2015,2015,1,0,2,Export,788,Tunisia,TUN,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,1220047383,,,0
BE,2015,2015,2015,1,0,1,Import,792,Turkey,TUR,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,28007555292,,,0
BE,2015,2015,2015,1,0,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,22535081007,,,0
BE,2015,2015,2015,1,0,1,Import,800,Uganda,UGA,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,645304189,,,0
BE,2015,2015,2015,1,0,2,Export,800,Uganda,UGA,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,79074798,,,0
BE,2015,2015,2015,1,0,3,Re-Export,800,Uganda,UGA,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,67639560,,,0
BE,2015,2015,2015,1,0,1,Import,804,Ukraine,UKR,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,2037001809,,,0
BE,2015,2015,2015,1,0,2,Export,804,Ukraine,UKR,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,,,,,,,2368783745,,,0
BE,2015,2015,2015,1,0,1,Import,807,North Macedonia,MKD,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,382348121,,,4
BE,2015,2015,2015,1,0,2,Export,807,North Macedonia,MKD,0,World,WLD,,,,,,,,5,"Transport equipment, and parts and accessories thereof",1,No Quantity,0,,,,0,,419246504,,,4
